"","p_ab_c_ab","p_ab_c_mean","p_ab_neg_c_ab","p_ab_neg_c_mean","p_boot_c_ab","p_boot_c_mean","p_boot_neg_c_ab","p_boot_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","boot_ab","X2.5.","X97.5.","X0.","X25.","X50.","X75.","X100.","J","a","b","boottype","c_p","mc.cores","n_j","niter","nperms","nreps","optimizer","permtype","reform","save_dir","simtype","simulation_name","theta_ab"
"121",0.698,0.6984,0.6856,0.6836,0.6984,0.6996,0.6888,0.6856,0.3144,0,0,0.0101161570481679,0.010204271846771,-0.0284025387317304,0.0523704486148518,-0.0518434817050957,-0.00356925316963161,0.00962149274472808,0.0234084113968747,0.0871266974639778,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"122",0.1096,0.2116,0.3584,0.2204,0.2116,0.3644,0.534,0.3584,0.3584,0,0,-0.0160513529514426,-0.00710895290124706,-0.0479943090043589,0.03270713869913,-0.102111940722664,-0.020703385246332,-0.00714768225148663,0.00652430452304165,0.0753211778451758,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"123",0.0128,0.1204,0.4636,0.1168,0.1204,0.464,0.8484,0.4636,0.4636,0,0,-0.0277734364910273,-0.00199838620377439,-0.0493337744249639,0.0469379273749937,-0.0986115537061198,-0.0174368164238093,-0.00197220932497962,0.0129885553584853,0.083044448379295,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"124",0.9976,0.9608,0.668,0.9576,0.9608,0.6684,0.172,0.668,0.332,0,0,0.0437834141473463,0.0105380364782304,-0.0374325272703824,0.059068336777625,-0.074781324417107,-0.00623146822734572,0.010016207328022,0.0268500492568608,0.136692099389955,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"125",0.3456,0.3152,0.2892,0.3204,0.3152,0.288,0.2648,0.2892,0.2892,0,8,-0.00973826268219897,-0.0112033056362075,-0.0555371297023557,0.0317060529153543,-0.118822540861325,-0.0247657603176436,-0.0115101615786934,0.00221141559554975,0.0643552154091832,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"126",0.206,0.3084,0.4444,0.3284,0.3084,0.4428,0.564,0.4444,0.4444,0,0,-0.0103789193405527,-0.00333199489338393,-0.0488743503572705,0.0393016578652948,-0.0890530928500868,-0.0175556624544775,-0.00310719640137536,0.0118013420282204,0.0717511140045654,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"127",0.9856,0.972,0.9672,0.9808,0.972,0.9556,0.9444,0.9672,0.0328,0,0,0.0459967497368463,0.0407008885124044,-0.00225838127327977,0.0876423235829666,-0.0320716768066812,0.0247753709698833,0.0402144125842468,0.055578958355268,0.147114450905901,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"128",0.9676,0.906,0.7772,0.9136,0.906,0.7852,0.556,0.7772,0.2228,0,0,0.0285842202383452,0.0162622055658723,-0.0247970897578211,0.0591504015149222,-0.0651000453621966,0.00184571305253417,0.01557992268776,0.0299334876227345,0.102929638340582,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"129",0.1068,0.2268,0.3892,0.226,0.2268,0.398,0.5844,0.3892,0.3892,0,0,-0.0226045920252106,-0.0080172394091884,-0.0669551243548735,0.0525518127002941,-0.123827061205278,-0.0286506047793282,-0.00807231927866808,0.0120549470135104,0.116502038988408,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"130",0.1636,0.158,0.1496,0.1552,0.158,0.1532,0.1436,0.1496,0.1496,0,1,-0.0288707033185127,-0.0295840538515906,-0.0900161492650526,0.0263677938489715,-0.132543657470024,-0.0488927794639711,-0.0292739848918318,-0.00980252805221887,0.0659044411572059,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"131",0.0184,0.0696,0.222,0.0608,0.0696,0.2164,0.5196,0.222,0.222,0,30,-0.0289743066630799,-0.0142567769816518,-0.0543989737370886,0.0234178785063637,-0.158883192649265,-0.0263916449481478,-0.0136329518503288,-0.00137888540462128,0.0576307783345437,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"132",0.6136,0.654,0.6664,0.6284,0.654,0.6824,0.7016,0.6664,0.3336,0,0,0.0096314277182862,0.0122276482956724,-0.037709373969052,0.0673092271153167,-0.0741673607025904,-0.00635470457928163,0.0116389255862843,0.0301156964101265,0.148151528097148,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"133",0.9344,0.7724,0.4704,0.7636,0.7724,0.4416,0.1688,0.4704,0.4704,0,0,0.0124990373938123,-0.00179404329916694,-0.0382213442758205,0.0332297913568528,-0.0650123353530405,-0.013201230009184,-0.00135756305494574,0.00955982326764758,0.0665651629952921,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"134",0.1176,0.3132,0.5864,0.306,0.3132,0.6048,0.824,0.5864,0.4136,0,0,-0.00865458459093418,0.00422130945925954,-0.0300972615549428,0.042174820976025,-0.0640683785396773,-0.00815996131854786,0.0040842565118386,0.0160123478787635,0.0742086176099953,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"135",0.9968,0.926,0.4816,0.9164,0.926,0.466,0.0624,0.4816,0.4816,0,0,0.0360928840533406,-0.00163540017853609,-0.0528432036356215,0.0502201642766856,-0.108099935492094,-0.0189029290320842,-0.00116509976826937,0.0158680628701709,0.127314388394066,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"136",0.9924,0.9252,0.6156,0.9324,0.9252,0.6376,0.1888,0.6156,0.3844,0,0,0.0270395706051937,0.00557332658796426,-0.0308450030793806,0.0424463278034452,-0.0491003227818468,-0.00659024165666668,0.00496947589989338,0.0176954959945643,0.0785313421396038,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"137",0.652,0.6296,0.6072,0.6296,0.6296,0.6116,0.584,0.6072,0.3928,0,6,0.00733348275467067,0.00607165300764804,-0.038660143756845,0.0512726631711106,-0.0823233459780211,-0.00888532367752189,0.00582822162975763,0.0209683537909132,0.0997726536981159,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"138",0.972,0.9184,0.8056,0.9252,0.9184,0.8096,0.6024,0.8056,0.1944,0,12,0.0290046610024575,0.017419851181417,-0.0216460362673252,0.0587876760439067,-0.0502744220831657,0.00365889262100502,0.0170866760277866,0.030685764555007,0.0875263625005311,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"139",0.652,0.222,0.0256,0.2404,0.222,0.04,8e-04,0.0256,0.0256,0,8,-0.0154507150269143,-0.0396371997258827,-0.086114523856054,4.45429831586197e-05,-0.12068186083973,-0.0531574055576327,-0.039288737068529,-0.0247195273840097,0.036213082259538,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"140",0.3384,0.4684,0.608,0.4768,0.4684,0.602,0.7304,0.608,0.392,0,0,-0.00161835290567804,0.00651645297202994,-0.040813832688062,0.0541666544072539,-0.0897843136025107,-0.00954746341736429,0.00698749512810912,0.0223424441943904,0.0923492191766074,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"141",0.0036,0.0412,0.2484,0.0332,0.0412,0.2392,0.67,0.2484,0.2484,0,0,-0.0500964731797982,-0.0191206374085583,-0.0743386277741493,0.0339640108690536,-0.119710611647171,-0.0376061611066763,-0.0185261152059924,-0.000263871303210692,0.0843079018150116,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"142",0.0168,0.1104,0.3884,0.1112,0.1104,0.3888,0.7412,0.3884,0.3884,0,0,-0.0248862376602251,-0.00592071945538935,-0.0466404034440594,0.0355626088794089,-0.0927524763113684,-0.0193190690921072,-0.00623310169604477,0.00802900151847219,0.0667062759641133,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"143",0.1348,0.338,0.5992,0.3348,0.338,0.5992,0.8228,0.5992,0.4008,0,0,-0.0105317187367814,0.00632589194814937,-0.0442269772824216,0.0549077088614306,-0.100847673665916,-0.0103585443167798,0.006482821994797,0.0231177869426184,0.0963105008098699,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"144",0.3076,0.5284,0.71,0.4948,0.5284,0.7216,0.8708,0.71,0.29,0,0,0.000596525056930018,0.0131028415684223,-0.0314379361152359,0.0610983453092716,-0.071335514078589,-0.00236278591417804,0.0121421025082244,0.0283587622937609,0.103919988411236,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"145",0.6168,0.6724,0.7132,0.664,0.6724,0.722,0.7556,0.7132,0.2868,0,0,0.0103973435198068,0.0137014018474211,-0.0337028776424735,0.0619515787988694,-0.0796477638164371,-0.00281454944544733,0.0135044569195185,0.0299044015100471,0.102864382416866,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"146",0.7204,0.586,0.4468,0.5848,0.586,0.4468,0.3076,0.4468,0.4468,0,1,0.00486563484252732,-0.00313827492944308,-0.050179927951974,0.0439379570816564,-0.0859221656124838,-0.0184284976779702,-0.00341060031804981,0.0115808709172281,0.0719059222846858,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"147",0.1608,0.3404,0.6036,0.3516,0.3404,0.5944,0.8024,0.6036,0.3964,0,0,-0.0122793780432775,0.00745936155545911,-0.0599527306675059,0.0708663320112967,-0.118217082766372,-0.013922209506326,0.00832907747169023,0.0282966785847663,0.122870481303849,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"148",0.8184,0.7816,0.7228,0.7744,0.7816,0.7388,0.6688,0.7228,0.2772,0,0,0.0153647741529417,0.0124089184182664,-0.0275006893486902,0.0553624407206857,-0.0641423626466865,-0.00160485751124184,0.0117437238537311,0.0257107686535116,0.116443285069811,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"149",0.1452,0.2476,0.386,0.2544,0.2476,0.3936,0.5408,0.386,0.386,0,5,-0.0110973195944696,-0.00463949554716764,-0.0381018976796721,0.0298905619792553,-0.0811933988954173,-0.015620558883458,-0.00444533063972973,0.00669280655831187,0.0648530856875853,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"150",0.8272,0.6324,0.422,0.6464,0.6324,0.4172,0.2216,0.422,0.422,0,1,0.00608633265870402,-0.00364420631693047,-0.0392570942566822,0.0303828286325347,-0.0765977441004623,-0.0148888143818178,-0.00380437307989496,0.00825862529858679,0.058736905502189,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"151",0.9216,0.8916,0.8524,0.8892,0.8916,0.8508,0.8112,0.8524,0.1476,0,0,0.0314525428792272,0.026412413626587,-0.02343094641019,0.0801495289189018,-0.0587105137525208,0.00960141846152198,0.0255399517224327,0.0434462164629726,0.122359596733075,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"152",0.912,0.8724,0.818,0.8752,0.8724,0.8248,0.7624,0.818,0.182,0,0,0.0302422909095092,0.0242681681575277,-0.0249838291300317,0.0790608770106074,-0.0676634180123592,0.00685029645095282,0.0232750992655052,0.0412274985142539,0.145163365486295,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"153",0.9588,0.764,0.3772,0.7592,0.764,0.3752,0.096,0.3772,0.3772,0,0,0.0209915141312011,-0.00883192513107132,-0.0683525590382495,0.047923810779251,-0.120648956768999,-0.0287845066174614,-0.00899399969526365,0.0109736785160511,0.11128938403333,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"154",0.9392,0.6636,0.2552,0.6676,0.6636,0.2452,0.0348,0.2552,0.2552,0,0,0.00842395712877952,-0.0134496176361924,-0.0543062931193812,0.0254147459134114,-0.0869296636551884,-0.0263643363521694,-0.0131476448870998,0.000360600068989894,0.0517463167453446,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"155",0.0068,0.1284,0.6124,0.1292,0.1284,0.612,0.9508,0.6124,0.3876,0,0,-0.0244122159728169,0.00597196850563081,-0.0382882364555133,0.0501945253480502,-0.0871471315891223,-0.00831134810904856,0.00598286646865783,0.0200811049768441,0.0832318497707041,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"156",0.6656,0.5288,0.3956,0.5304,0.5288,0.392,0.266,0.3956,0.3956,0,0,0.00165226947610248,-0.00642549667729701,-0.0519504265445728,0.0396073926154445,-0.0851415040994725,-0.0217067179415746,-0.00653349519864239,0.00909792367132609,0.0755434413255697,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"157",0.698,0.4216,0.1884,0.4208,0.4216,0.1828,0.0488,0.1884,0.1884,0,0,-0.00485956801024483,-0.0234428797877482,-0.0764915507723479,0.0265171111778693,-0.120987471717839,-0.0401840860230728,-0.0236068776044443,-0.00560855325513122,0.0645020610084637,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"158",0.0896,0.1852,0.346,0.1884,0.1852,0.3436,0.536,0.346,0.346,0,0,-0.0216737468385613,-0.00984637102423614,-0.0591377621258868,0.0383087105423892,-0.12003232610896,-0.0252385958487256,-0.00962030319785944,0.00680852472204209,0.0952001249764437,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"159",0,0.036,0.5024,0.0364,0.036,0.4972,0.964,0.5024,0.5024,0,15,-0.0315199255304992,-2.45685964485079e-05,-0.0354238418671193,0.035575742842348,-0.056996689192889,-0.0109001891699039,0.000154781926705897,0.0112045194420109,0.0757447524242571,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"160",0.9524,0.9084,0.8464,0.9156,0.9084,0.8532,0.752,0.8464,0.1536,0,0,0.0365725378554879,0.0274105456197683,-0.0255217041043638,0.0820563915193696,-0.0575584788988818,0.00941024082527477,0.0271124578042104,0.0448302796207183,0.149781778841787,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"161",0.998,0.9088,0.4096,0.9004,0.9088,0.3952,0.0424,0.4096,0.4096,0,0,0.0287031352169435,-0.00521275108346635,-0.0524533574965034,0.0389703807963693,-0.0865418276388648,-0.0191741915371601,-0.00471905341514923,0.00958272003904844,0.0673894879307081,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"162",0.122,0.2244,0.4024,0.2372,0.2244,0.3868,0.5892,0.4024,0.4024,0,0,-0.0126846943627926,-0.00460287443316015,-0.0416708713588167,0.0308575635059593,-0.0717396879672758,-0.0157670317810857,-0.00450449898711092,0.00722284809494369,0.0605728349644791,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"163",0.2556,0.3248,0.4036,0.3348,0.3248,0.4028,0.4844,0.4036,0.4036,0,0,-0.00791696703966087,-0.00440186639743289,-0.0404672359738349,0.0306704280392096,-0.0715595343210192,-0.0162142844964185,-0.00416185055049562,0.00716040177837454,0.056787233902371,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"164",0.2288,0.4296,0.6544,0.424,0.4296,0.6612,0.8344,0.6544,0.3456,0,0,-0.0035229994591022,0.00815101627586905,-0.0324783228736778,0.0534760867225362,-0.0885943071822437,-0.00502045981752038,0.00791520699738568,0.0218759518320002,0.0842146351959367,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"165",0.9396,0.7568,0.4456,0.7604,0.7568,0.4396,0.1572,0.4456,0.4456,0,2,0.0155459996434751,-0.00325675719763713,-0.0473468822622247,0.0409329421416995,-0.0792898340559028,-0.018196718216098,-0.00333647250207556,0.011908647680547,0.0814670419357235,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"166",0.5428,0.548,0.5392,0.5348,0.548,0.5528,0.5432,0.5392,0.4608,0,2,0.00218691831494984,0.00240058363253912,-0.0422809448431992,0.0466457441497282,-0.0837826275530217,-0.0126704857758275,0.00210297794758916,0.0168491163406258,0.0848074584114107,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"167",0.8788,0.7296,0.4964,0.7216,0.7296,0.5232,0.2888,0.4964,0.5036,0,0,0.0146156887375349,0.000554036986239607,-0.0471155745202519,0.0497636648974471,-0.0831562613257915,-0.0159017329294003,-0.00015433965826442,0.016745787260572,0.0979883596118641,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"168",0.1188,0.2748,0.5064,0.2708,0.2748,0.4832,0.7172,0.5064,0.5064,0,19,-0.0138695918655027,-0.000357968177721028,-0.0486184850317426,0.0476410114881735,-0.084820899842739,-0.0162849935347866,0.000338883818245738,0.0149774976409463,0.0763307745441966,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"169",0.8684,0.6812,0.434,0.686,0.6812,0.4224,0.2016,0.434,0.434,0,0,0.00951296670298549,-0.00370020774548854,-0.0448904865389685,0.0371755431633979,-0.0918765989130991,-0.0172322988857895,-0.00328399354013381,0.00998377033496893,0.0794306775068429,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"170",0.0248,0.0912,0.2564,0.084,0.0912,0.2508,0.54,0.2564,0.2564,0,0,-0.0416585540050072,-0.0196658068426309,-0.0829432109512207,0.0408054612154354,-0.144227919726378,-0.0394248887289168,-0.0190400623425094,0.000809101580688199,0.0787215361519466,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"171",0.9156,0.8636,0.796,0.8732,0.8636,0.7992,0.7064,0.796,0.204,0,0,0.0293817097355701,0.0218771176905843,-0.0287971192296935,0.0768014390018535,-0.084771202005816,0.00397265335246272,0.0207033474759659,0.0394897780635907,0.126506654850296,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"172",0.0668,0.1952,0.4552,0.1972,0.1952,0.4528,0.724,0.4552,0.4552,0,1,-0.0173458125115239,-0.00274300013313158,-0.0445789890098428,0.0398469753850364,-0.0748839042725676,-0.0163216864362359,-0.00308820450533335,0.011144214736645,0.0721554577791424,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"173",0.1508,0.2056,0.2744,0.21,0.2056,0.2652,0.3472,0.2744,0.2744,0,4,-0.0206661128039335,-0.0151174780294428,-0.0652520268878879,0.0347112115089458,-0.121423274592152,-0.0317174210542103,-0.0154047851315074,0.00207450904136845,0.0768674531570962,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"174",0.2872,0.3484,0.414,0.3528,0.3484,0.416,0.4908,0.414,0.414,0,0,-0.00672603186100849,-0.00371636102876222,-0.040805710235828,0.0321510320816407,-0.103473487262526,-0.015713335990518,-0.00351858527427334,0.00863233174443832,0.0770033500109401,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"175",0.5448,0.3524,0.1988,0.3728,0.3524,0.1968,0.0904,0.1988,0.1988,0,3,-0.00629512762575503,-0.0150052384488138,-0.0528201602161954,0.0199151983064157,-0.0849993640830425,-0.0265971574674255,-0.0142902783253364,-0.00256226910143968,0.0450066717246511,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"176",0.9236,0.9292,0.9548,0.9444,0.9292,0.936,0.9612,0.9548,0.0452,0,0,0.0424584592556734,0.0442691079337294,-0.00843178870601766,0.102758767997842,-0.0383106683048687,0.0246548683221426,0.0435163479646664,0.0622698955868801,0.173877635435584,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"177",0.9536,0.8328,0.5728,0.8328,0.8328,0.5568,0.254,0.5728,0.4272,0,0,0.0231656601201146,0.00396854701116924,-0.0450644510517506,0.0528573077505951,-0.0820906351069332,-0.0121552154909214,0.00443384306549041,0.0195335059002657,0.093712097718602,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"178",0.0492,0.148,0.3332,0.1448,0.148,0.336,0.5828,0.3332,0.3332,0,0,-0.0205892807056227,-0.00827101046287541,-0.0488062345806766,0.0312943480616559,-0.0744070418829154,-0.0211911785061662,-0.00813971857667107,0.00487630452688035,0.0658724845314662,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
"179",0.004,0.0472,0.3564,0.0404,0.0472,0.3444,0.8524,0.3564,0.3564,0,0,-0.0435217073202935,-0.00907256667503739,-0.0600214762412143,0.0411895519497836,-0.125599833322725,-0.0247170942615158,-0.00843683295073095,0.00745429674139045,0.0892276003784548,100,0.2,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_1",0.2
