"","p_ab_c_ab","p_ab_c_mean","p_ab_neg_c_ab","p_ab_neg_c_mean","p_boot_c_ab","p_boot_c_mean","p_boot_neg_c_ab","p_boot_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","boot_ab","X2.5.","X97.5.","X0.","X25.","X50.","X75.","X100.","J","a","b","boottype","c_p","mc.cores","n_j","niter","nperms","nreps","optimizer","permtype","reform","save_dir","simtype","simulation_name","theta_ab"
"120",0.0924,0.1908,0.354,0.19,0.1908,0.3388,0.5528,0.354,0.354,0,8,-0.0138579697455637,-0.00616284514688845,-0.0389251613989943,0.0237506738148746,-0.07942880208927,-0.0165814802540745,-0.00581836523238685,0.00464440768190067,0.0627776649210264,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"121",0.0452,0.2444,0.636,0.2416,0.2444,0.648,0.9144,0.636,0.364,0,0,-0.00916957678729183,0.00452722574681155,-0.0218526213466702,0.0320093460911696,-0.050249319197864,-0.00436827346456369,0.00411807669776403,0.0133592762644862,0.0584854836948809,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"122",4e-04,0.0056,0.0572,0.006,0.0056,0.0704,0.342,0.0572,0.0572,0,1,-0.0662023427685612,-0.038982287448707,-0.0917937354970179,0.00923738271923469,-0.132535568516874,-0.0565707458541385,-0.038386903732483,-0.020958576299922,0.0388394749209701,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"123",0.9876,0.7672,0.2072,0.77,0.7672,0.206,0.0096,0.2072,0.2072,0,0,0.0108540880033605,-0.0119282000469281,-0.0432292606110468,0.0158281411588819,-0.0919598508201769,-0.0216567193580285,-0.0114095739289693,-0.001690612754892,0.0360192967394567,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"124",0.0892,0.2248,0.446,0.2276,0.2248,0.444,0.6704,0.446,0.446,0,0,-0.0169534325388065,-0.00325646460258981,-0.0488511012539515,0.0444543941432021,-0.0951607809615202,-0.0186088805630259,-0.00323157243322445,0.0119224905880208,0.0787031582472695,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"125",0.1884,0.1728,0.162,0.1776,0.1728,0.158,0.146,0.162,0.162,0,0,-0.0168149703657273,-0.01791896385659,-0.0562255863948351,0.0166742069929772,-0.0855446879892667,-0.0296288194673557,-0.0175424203139961,-0.00470899087270879,0.0557043408894877,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"126",0.8892,0.7148,0.4592,0.7196,0.7148,0.4644,0.2224,0.4592,0.4592,0,3,0.012182955185567,-0.00238924566219391,-0.0476448442540345,0.0396784353065219,-0.0954317654439825,-0.016471961859248,-0.00275559509816221,0.0125963338041107,0.0875076855395138,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"127",0.2804,0.5764,0.8184,0.558,0.5764,0.8208,0.9468,0.8184,0.1816,0,0,0.0032544547348698,0.0184247105310392,-0.0213132450591588,0.0612670389216033,-0.0623837436863103,0.00460307344745154,0.0179695378760406,0.0316748756136254,0.116413162714787,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"128",0.8104,0.7072,0.5668,0.7,0.7072,0.57,0.428,0.5668,0.4332,0,0,0.0132965523055601,0.00439548535250922,-0.0483859732480268,0.0584039182228748,-0.090353392092272,-0.0129453580488474,0.00430120880820067,0.0217818236846882,0.0972426079144961,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"129",8e-04,0.0372,0.4216,0.0432,0.0372,0.428,0.9184,0.4216,0.4216,0,0,-0.0455291453812796,-0.0046147286989291,-0.0573204571256731,0.048285690899786,-0.100456559513427,-0.022027391905677,-0.00480154782800968,0.0124511583881268,0.1183089144305,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"130",0.16,0.4068,0.6864,0.3964,0.4068,0.7,0.8928,0.6864,0.3136,0,0,-0.00526285076821003,0.0102470565924149,-0.0296373727717015,0.0526831730810825,-0.0608985700882212,-0.00386301902762027,0.0100902449714595,0.0239223929428818,0.0950069514259618,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"131",0.0088,0.1772,0.6808,0.1784,0.1772,0.6884,0.9724,0.6808,0.3192,0,0,-0.0159105387635373,0.0082659643219376,-0.0250648123399103,0.0427034241602402,-0.0537490148402838,-0.00328051430894829,0.00801104205442552,0.0193215560358896,0.0699663398128103,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"132",0.6384,0.6652,0.69,0.6624,0.6652,0.6932,0.7224,0.69,0.31,0,0,0.00818065889665282,0.00982975121755197,-0.0268347318794819,0.049233646699535,-0.0597359362868691,-0.00350780380572259,0.00973290179805111,0.0228530570820683,0.0816742775359241,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"133",0.4176,0.548,0.6784,0.5436,0.548,0.6808,0.7836,0.6784,0.3216,0,0,0.00214962407398257,0.00818507237238342,-0.029055914187137,0.045669574796636,-0.057747984308645,-0.00406781941647775,0.00834713398242612,0.0204644272907139,0.0812617190568567,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"134",0.4104,0.4052,0.4112,0.416,0.4052,0.4032,0.4072,0.4112,0.4112,0,0,-0.0054486289443061,-0.00571483529711283,-0.0549088634301117,0.0411107144174309,-0.10440175207478,-0.0219389038251802,-0.00544719769169121,0.0106620105278862,0.0850461408680779,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"135",0.5816,0.606,0.6312,0.608,0.606,0.6316,0.6536,0.6312,0.3688,0,1,0.00539910789981586,0.00679309995639403,-0.0347978375705429,0.0499039940029417,-0.0879980705591078,-0.00743089747664099,0.00686264593919954,0.0202781592482256,0.101432297498907,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"136",0.6156,0.6908,0.7492,0.6764,0.6908,0.7628,0.8108,0.7492,0.2508,0,0,0.00859037458195076,0.0123439630686397,-0.0263969387577823,0.0522165476926467,-0.0633896619738917,-3.84579275283413e-05,0.0122504434563718,0.0238600362252929,0.0970480080447742,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"137",0.0036,0.064,0.4044,0.0624,0.064,0.392,0.868,0.4044,0.4044,0,0,-0.0257751222105764,-0.00400643842834528,-0.0385965702072817,0.0279703576020835,-0.0610998366412605,-0.014273262975719,-0.00391890852075917,0.00675392347912994,0.0492643591640032,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"138",0.1496,0.2336,0.356,0.244,0.2336,0.3504,0.484,0.356,0.356,0,0,-0.0225847097460336,-0.0120040282551631,-0.078123640401556,0.0494326828381263,-0.145540098370677,-0.0332597533781709,-0.0119804314255928,0.00999896334294022,0.0966260946928035,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"139",0.9968,0.9216,0.4596,0.9096,0.9216,0.4388,0.0464,0.4596,0.4596,0,0,0.0297915134150172,-0.00264448379500165,-0.0480801922948639,0.0393017354764889,-0.0975525934135461,-0.0167575506400919,-0.00218195190371406,0.0123275569395028,0.0869649880454933,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"140",0.4404,0.4908,0.5464,0.4952,0.4908,0.5456,0.59,0.5464,0.4536,0,0,-0.000326205045933515,0.00241255753667424,-0.0425088325277068,0.0492457080047263,-0.076822192553619,-0.0137896030234054,0.00249837607079408,0.0175773758428407,0.0781824887669052,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"141",0.1176,0.3144,0.5936,0.3128,0.3144,0.5916,0.826,0.5936,0.4064,0,0,-0.0117566459907729,0.00525567611199509,-0.0427476224058864,0.0533927787378251,-0.0880637174240586,-0.0112524325762922,0.00545775806676781,0.0209163927915269,0.0946780466940177,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"142",0.9876,0.8668,0.5064,0.8644,0.8668,0.4996,0.1376,0.5064,0.4936,0,0,0.0204052870018831,7.9493164181806e-05,-0.0369057733545646,0.0358693946864096,-0.0784981904947079,-0.0121515143461704,0.000247359117455021,0.0124251065036517,0.0644829296923041,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"143",0.0536,0.2,0.5332,0.2092,0.2,0.528,0.836,0.5332,0.4668,0,0,-0.0163342312787233,0.00152861252098352,-0.0404888680799222,0.0419606628234692,-0.0809051834626617,-0.0116884814612648,0.00148634133381769,0.0150777349619466,0.0927802228362627,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"144",0.2292,0.2856,0.3664,0.296,0.2856,0.3508,0.4312,0.3664,0.3664,0,0,-0.0098284139773414,-0.00664395631357211,-0.0454534940807051,0.029266883495933,-0.0870400113032887,-0.0184601277406187,-0.00629323294963887,0.005628262997796,0.0750305148854722,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"145",0.4408,0.4572,0.4816,0.4636,0.4572,0.4712,0.4928,0.4816,0.4816,0,0,-0.00194977897819514,-0.00124434144380541,-0.0423863156506718,0.037752820621835,-0.0703978976069,-0.0141862511531876,-0.00107093857676299,0.0117259708106854,0.0737128603621457,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"146",0.9832,0.9396,0.778,0.9456,0.9396,0.7816,0.4704,0.778,0.222,0,0,0.0439290176867865,0.0213112384679369,-0.0332297730171992,0.0807872052586383,-0.0895200661812719,0.00237844329256108,0.0208073770860368,0.039679584665201,0.117103213549797,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"147",0.334,0.4036,0.4856,0.4184,0.4036,0.4724,0.5596,0.4856,0.4856,0,0,-0.00502893795166392,-0.00110898368847268,-0.0435210098224334,0.042002134856282,-0.092759548538493,-0.0152866775286293,-0.000793166709934632,0.0128828290887312,0.0707933612027078,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"148",0.9968,0.9644,0.8344,0.9764,0.9644,0.838,0.488,0.8344,0.1656,0,0,0.0434039872356926,0.0216138806200106,-0.0210877239975963,0.0686366498785483,-0.0673596276968326,0.00661186200313722,0.0208559446789242,0.0364020832337669,0.107164922991336,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"149",0.0012,0.0296,0.328,0.0268,0.0296,0.3216,0.858,0.328,0.328,0,0,-0.0496630867172885,-0.0111411465512343,-0.0627551439078927,0.0402047862339311,-0.115840458263207,-0.0280841853154194,-0.010616393036172,0.0055691904663723,0.0917803261941008,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"150",0.154,0.366,0.6032,0.3544,0.366,0.6184,0.8252,0.6032,0.3968,0,0,-0.00876778982603507,0.00698867812464683,-0.0412823166213753,0.0574197732023651,-0.0833779537729453,-0.00975184813333549,0.00621436882916525,0.023719624078099,0.122752585448863,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"151",0.9948,0.9168,0.484,0.918,0.9168,0.5012,0.0772,0.484,0.484,0,0,0.0248576838207297,-0.000314762078822605,-0.0366275625221772,0.034099640701671,-0.0675520102753136,-0.0119217970036337,-0.000648337402491819,0.0118376946074614,0.0843214212675884,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"152",0.0312,0.2888,0.7392,0.2692,0.2888,0.76,0.9748,0.7392,0.2608,0,0,-0.0119340555289745,0.0136005935745283,-0.0256387281263618,0.0564987266539191,-0.0692665484922057,-0.000556324048214359,0.0138621413766743,0.0267045734414518,0.0962859626315097,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"153",0.4688,0.4208,0.3828,0.4276,0.4208,0.3664,0.3356,0.3828,0.3828,0,0,-0.00328856532137331,-0.00535418064356867,-0.0396325234250413,0.0262700700573913,-0.0760608081735441,-0.0160632030692763,-0.00521517119820241,0.00560567473250228,0.0505570830244636,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"154",0.234,0.4528,0.6324,0.4116,0.4528,0.6588,0.8252,0.6324,0.3676,0,0,-0.00341168558538334,0.00726356933574353,-0.0309394189088041,0.0477075818500878,-0.0679804437748341,-0.00560194770492755,0.00617260668957011,0.0200391693783805,0.0969675931605002,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"155",0.0744,0.2148,0.462,0.2128,0.2148,0.4512,0.7196,0.462,0.462,0,0,-0.0163151621391467,-0.00224918410408666,-0.0461763906353475,0.0387163039378736,-0.0762880646978305,-0.0159185395087597,-0.00201202450150657,0.0114241915688061,0.0803709177688411,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"156",0.9984,0.968,0.75,0.9732,0.968,0.7572,0.2816,0.75,0.25,0,0,0.0506650119067075,0.0180148925651194,-0.0333430556883734,0.0716660310013326,-0.0681894469483022,-7.54716691803712e-06,0.0173895889632417,0.0354117206723735,0.128215553608339,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"157",0.9988,0.936,0.3424,0.9384,0.936,0.3372,0.0124,0.3424,0.3424,0,0,0.0332306801016163,-0.00855260816898413,-0.0513356463872897,0.0346505885134027,-0.101063297408127,-0.0224185513474237,-0.00860545866313755,0.00571175038887229,0.0690139616269273,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"158",0.8916,0.5456,0.192,0.582,0.5456,0.198,0.0304,0.192,0.192,0,0,0.00515367554328959,-0.026853690158399,-0.0904237366521835,0.0342474234254933,-0.147310225590159,-0.0474695321010815,-0.0249003791298856,-0.00590893054976697,0.092782485086265,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"159",0.016,0.1372,0.5268,0.1452,0.1372,0.5384,0.8936,0.5268,0.4732,0,0,-0.0305021957933735,0.00232884162041751,-0.052976924307583,0.0600616008261418,-0.101950148928606,-0.0164028473809332,0.00195528255575921,0.0217542148981637,0.0933879685614214,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"160",0.9916,0.886,0.4804,0.8872,0.886,0.4856,0.1008,0.4804,0.4804,0,1,0.0307618249959335,-0.00111480664238425,-0.050849648654621,0.0480288793487922,-0.0898771443492142,-0.0183932612375158,-0.00132084657424129,0.0158293684421013,0.114718960118445,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"161",0.9516,0.7972,0.4728,0.8024,0.7972,0.4764,0.1632,0.4728,0.4728,0,0,0.0154541026939303,-0.00138006819881308,-0.0413303748635398,0.0380938211192201,-0.0864556616285668,-0.0135196067367021,-0.00134546782046703,0.0111383836041811,0.0685767645373025,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"162",0.964,0.842,0.566,0.8476,0.842,0.5752,0.2536,0.566,0.434,0,0,0.0219088395951045,0.00399034160728753,-0.0377412769423138,0.0480866707778072,-0.0820173425458716,-0.0107301000602565,0.00340805651401402,0.0182721066807123,0.0983053764481036,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"163",0.9956,0.8756,0.3124,0.8628,0.8756,0.3004,0.0212,0.3124,0.3124,0,1,0.022315128890943,-0.00975465199509202,-0.0486120387147612,0.0309347184563895,-0.0916940751564292,-0.0230669049024008,-0.00973469402108695,0.00329685307974668,0.0661255389196027,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"164",0.8948,0.8276,0.7448,0.8324,0.8276,0.7336,0.616,0.7448,0.2552,0,1,0.0183168519968093,0.0121239576924951,-0.0258465908034672,0.0510046911985307,-0.0596763567534057,-0.000485289601802377,0.0115269098882544,0.0252053583675146,0.0816011997989577,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"165",0.714,0.7884,0.866,0.7852,0.7884,0.8552,0.928,0.866,0.134,0,0,0.0153510827142531,0.0206567475122978,-0.0141256332628435,0.0606117212534385,-0.0378411869736597,0.00730074422076257,0.0195484264082327,0.0331102765252586,0.0989100630470561,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"166",0.1736,0.2,0.2292,0.1956,0.2,0.2264,0.2584,0.2292,0.2292,0,0,-0.020076225378062,-0.0177634224371633,-0.0629609924306146,0.0280670536283591,-0.106756289945687,-0.0332613778473675,-0.0174472747164552,-0.00180664761447746,0.0685126351764956,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"167",0.0036,0.0456,0.2844,0.0368,0.0456,0.2736,0.7384,0.2844,0.2844,0,1,-0.0345521149413909,-0.0113227204213648,-0.0541802907642909,0.0272924706248389,-0.0870192326983735,-0.0239804098001254,-0.0112079912192599,0.00197395022100318,0.056865908327711,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"168",0.2828,0.3744,0.4624,0.3672,0.3744,0.4788,0.5644,0.4624,0.4624,0,0,-0.00821231527333029,-0.00185603194980846,-0.0533934706441367,0.0496424007123542,-0.0938839813193141,-0.0185750064233247,-0.00218994543052762,0.0157733295650052,0.0834088702349879,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"169",0.9972,0.9624,0.6212,0.9544,0.9624,0.6204,0.1356,0.6212,0.3788,0,0,0.0337977908396517,0.00598384150527412,-0.0326355170517661,0.0449708026830261,-0.0680563295992849,-0.00699398404272892,0.00614028370052357,0.0189425900750151,0.0778521148094288,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"170",0.9356,0.7508,0.4568,0.7648,0.7508,0.4288,0.164,0.4568,0.4568,0,0,0.0189960894218665,-0.00372312958468128,-0.0616737602050661,0.0492188837158559,-0.110201173129438,-0.0210391955432614,-0.00270592145506854,0.0150638148450008,0.098586981704049,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"171",0.0092,0.2004,0.7356,0.1968,0.2004,0.754,0.986,0.7356,0.2644,0,0,-0.0141849983905418,0.01110988222764,-0.021280370266882,0.0497212493857283,-0.0631252302040553,-0.000803455118765672,0.0101162872270809,0.0219128022207181,0.0742577756793569,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"172",0.3664,0.5064,0.636,0.4944,0.5064,0.6544,0.782,0.636,0.364,0,1,4.55201449580507e-05,0.00749166943857399,-0.032079990684513,0.0487794019307549,-0.060580640312997,-0.00534265501284077,0.00708669108412074,0.0207703437053081,0.0904925711935616,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"173",0.156,0.1912,0.2364,0.194,0.1912,0.2256,0.28,0.2364,0.2364,0,2,-0.019312803810337,-0.0165305143404276,-0.0636054245293576,0.0274464278981058,-0.112088166055637,-0.0314098142932816,-0.0161094114621647,-0.000951668748198062,0.0665156703451441,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"174",1,0.994,0.866,0.9948,0.994,0.8576,0.2844,0.866,0.134,0,0,0.0657423086114862,0.0262330504033873,-0.0198817463900435,0.0771507837244795,-0.0587890936247377,0.00971240614401111,0.0249821450948155,0.042483395260054,0.116215381368297,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"175",0.0088,0.0732,0.3144,0.0736,0.0732,0.308,0.6816,0.3144,0.3144,0,1,-0.0501817482930212,-0.0170370358564378,-0.085886729595141,0.0505102019072541,-0.169502485276893,-0.039155007300358,-0.0168405602241968,0.00536546289471877,0.10098177152464,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"176",0.22,0.1568,0.1092,0.1556,0.1568,0.1128,0.072,0.1092,0.1092,0,0,-0.023548654973303,-0.0288040804759433,-0.0762440102550025,0.0161851172349984,-0.114543536143501,-0.0442475585859353,-0.0282313827397958,-0.0135307455681814,0.0510696118005446,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"177",0.9044,0.7656,0.5672,0.7676,0.7656,0.554,0.3324,0.5672,0.4328,0,0,0.019145529340185,0.00389274036615266,-0.0517415897289295,0.0574988656096616,-0.088373868347612,-0.0136944315914726,0.00460112124789455,0.0215941373393516,0.0917062737185054,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
"178",0.884,0.828,0.7644,0.8388,0.828,0.76,0.6708,0.7644,0.2356,0,1,0.0208058880685805,0.0152544577212987,-0.0253718133845831,0.0591736345370102,-0.0724350745488505,0.000979659274543273,0.0145076731369877,0.0298159673811868,0.0992277297631838,100,0,0.2,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_3",0.2
