"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","permtype","reform","save_dir","simulation_name","theta_ab"
"385",0.9976,0.896,0.4044,0.9024,0.5956,0,0,0.0151116226268447,-0.0029489347518952,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"386",0,0.0092,0.2608,0.0052,0.2608,0,198,-0.0270298175858865,-0.00689498195141018,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"387",0.9468,0.9324,0.9216,0.9376,0.0784,0,2,0.0188479907542999,0.0175842899327183,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"388",0.552,0.5932,0.646,0.6048,0.354,0,0,0.00282832150533443,0.00402447327653364,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"389",0.2808,0.5008,0.6948,0.4804,0.6948,0,393,-0.000290318804440858,0.00435241094333368,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"390",0.004,0.0092,0.0268,0.0056,0.0268,0,0,-0.0311732021466959,-0.024388387618719,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"391",0.832,0.8356,0.8348,0.83,0.1652,0,0,0.0100446576755482,0.0101871238522812,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"392",0.236,0.4036,0.6088,0.408,0.6088,0,0,-0.00234072094669067,0.00270862639954178,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"393",1,0.992,0.65,0.9968,0.35,0,0,0.0232085436620642,0.00364563518737153,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"394",0.0152,0.0348,0.0772,0.0264,0.0772,0,0,-0.012500296264912,-0.0091635129312411,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
